,pub_time,title,author,info
133,2024,Revealing Vulnerabilities of Neural Networks in Parameter Learning and Defense Against Explanation-Aware Backdoors,"Md Abdul Kadir, Gowtham Krishna Addluri, Daniel Sonntag",CoRR abs/2403.16569 (2024)
134,2024,Task-Agnostic Detector for Insertion-Based Backdoor Attacks,"Weimin Lyu, Xiao Lin, Songzhu Zheng, Lu Pang, Haibin Ling, Susmit Jha, Chao Chen",CoRR abs/2403.17155 (2024)
135,2024,LOTUS: Evasive and Resilient Backdoor Attacks through Sub-Partitioning,"Siyuan Cheng, Guanhong Tao, Yingqi Liu, Guangyu Shen, Shengwei An, Shiwei Feng, Xiangzhe Xu, Kaiyuan Zhang, Shiqing Ma, Xiangyu Zhang",CoRR abs/2403.17188 (2024)
136,2024,Securing GNNs: Explanation-Based Identification of Backdoored Training Graphs,"Jane Downer, Ren Wang, Binghui Wang",CoRR abs/2403.18136 (2024)
137,2024,Spikewhisper: Temporal Spike Backdoor Attacks on Federated Neuromorphic Learning over Low-power Devices,"Hanqing Fu, Gaolei Li, Jun Wu, Jianhua Li, Xi Lin, Kai Zhou, Yuchen Liu",CoRR abs/2403.18607 (2024)
138,2024,A Backdoor Approach with Inverted Labels Using Dirty Label-Flipping Attacks,Orson Mengara,CoRR abs/2404.00076 (2024)
139,2024,Privacy Backdoors: Stealing Data with Corrupted Pretrained Models,"Shanglun Feng, Florian Tramèr",CoRR abs/2404.00473 (2024)
140,2024,UFID: A Unified Framework for Input-level Backdoor Detection on Diffusion Models,"Zihan Guan, Mengxuan Hu, Sheng Li, Anil Vullikanti",CoRR abs/2404.01101 (2024)
141,2024,Privacy Backdoors: Enhancing Membership Inference through Poisoning Pre-trained Models,"Yuxin Wen, Leo Marchyok, Sanghyun Hong, Jonas Geiping, Tom Goldstein, Nicholas Carlini",CoRR abs/2404.01231 (2024)
142,2024,Highly-Effective Backdoors for Hash Functions and Beyond,"Mihir Bellare, Doreen Riepel, Laura Shea",IACR Cryptol. ePrint Arch. 2024: 536 (2024)
143,2023,Towards a Robust Defense: A Multifaceted Approach to the Detection and Mitigation of Neural Backdoor Attacks through Feature Space Exploration and Analysis,Liuwan Zhu,"Old Dominion University, Norfolk, Virginia, USA, 2023"
144,2023,Instance-Agnostic and Practical Clean Label Backdoor Attack Method for Deep Learning Based Face Recognition Models,"Tae-Hoon Kim, SeokHwan Choi, Yoon-Ho Choi",IEEE Access 11: 144040-144050 (2023)
145,2023,Compression-resistant backdoor attack against deep neural networks,"Mingfu Xue, Xin Wang, Shichang Sun, Yushu Zhang, Jian Wang, Weiqiang Liu",Appl. Intell. 53(17): 20402-20417 (2023)
146,2023,Universal backdoor attack on deep neural networks for malware detection,"Yunchun Zhang, Fan Feng, Zikun Liao, Zixuan Li, Shaowen Yao",Appl. Soft Comput. 143: 110389 (2023)
147,2023,Active poisoning: efficient backdoor attacks on transfer learning-based brain-computer interfaces,"Xue Jiang, Lubin Meng, Siyang Li, Dongrui Wu",Sci. China Inf. Sci. 66(8) (2023)
148,2023,Data Poisoning and Backdoor Attacks on Audio Intelligence Systems,"Yunjie Ge, Qian Wang, Jiayuan Yu, Chao Shen, Qi Li",IEEE Commun. Mag. 61(12): 176-182 (2023)
149,2023,LR-BA: Backdoor attack against vertical federated learning using local latent representations,"Yuhao Gu, Yuebin Bai",Comput. Secur. 129: 103193 (2023)
150,2023,"DIHBA: Dynamic, invisible and high attack success rate boundary backdoor attack with low poison ratio","Binhao Ma, Can Zhao, Dejun Wang, Bo Meng",Comput. Secur. 129: 103212 (2023)
151,2023,Object-free backdoor attack and defense on semantic segmentation,"Jiaoze Mao, Yaguan Qian, Jianchang Huang, Zejie Lian, Renhui Tao, Bin Wang, Wei Wang, Tengteng Yao",Comput. Secur. 132: 103365 (2023)
152,2023,Towards Backdoor Attacks and Defense in Robust Machine Learning Models,"Ezekiel O. Soremekun, Sakshi Udeshi, Sudipta Chattopadhyay",Comput. Secur. 127: 103101 (2023)
153,2023,SCFL: Mitigating backdoor attacks in federated learning based on SVD and clustering,"Yongkang Wang, Di-Hua Zhai, Yuanqing Xia",Comput. Secur. 133: 103414 (2023)
154,2023,ADFL: Defending backdoor attacks in federated learning via adversarial distillation,"Chengcheng Zhu, Jiale Zhang, Xiaobing Sun, Bing Chen, Weizhi Meng",Comput. Secur. 132: 103366 (2023)
155,2023,A New Idea for RSA Backdoors,Marco Cesati,Cryptogr. 7(3): 45 (2023)
156,2023,DLP: towards active defense against backdoor attacks with decoupled learning process,"Zonghao Ying, Bin Wu",Cybersecur. 6(1): 9 (2023)
157,2023,NBA: defensive distillation for backdoor removal via neural behavior alignment,"Zonghao Ying, Bin Wu",Cybersecur. 6(1): 20 (2023)
158,2023,A Textual Backdoor Defense Method Based on Deep Feature Classification,"Kun Shao, Jun-an Yang, Pengjiang Hu, Xiaoshuai Li",Entropy 25(2): 220 (2023)
159,2023,Backdoor Attack against Face Sketch Synthesis,"Shengchuan Zhang, Suhang Ye",Entropy 25(7): 974 (2023)
160,2023,A defense method against backdoor attacks on neural networks,"Sara Kaviani, Samaneh Shamshiri, Insoo Sohn",Expert Syst. Appl. 213(Part): 118990 (2023)
161,2023,An adaptive robust defending algorithm against backdoor attacks in federated learning,"Yongkang Wang, Di-Hua Zhai, Yongping He, Yuanqing Xia",Future Gener. Comput. Syst. 143: 118-131 (2023)
162,2023,Red Alarm for Pre-trained Models: Universal Vulnerability to Neuron-level Backdoor Attacks,"Zhengyan Zhang, Guangxuan Xiao, Yongwei Li, Tian Lv, Fanchao Qi, Zhiyuan Liu, Yasheng Wang, Xin Jiang, Maosong Sun",Mach. Intell. Res. 20(2): 180-193 (2023)
163,2023,Feature-Based Graph Backdoor Attack in the Node Classification Task,"Yang Chen, Zhonglin Ye, Haixing Zhao, Ying Wang",Int. J. Intell. Syst. 2023: 1-13 (2023)
164,2023,IPCADP-Equalizer: An Improved Multibalance Privacy Preservation Scheme against Backdoor Attacks in Federated Learning,"Wenjuan Lian, Yichi Zhang, Xin Chen, Bin Jia, Xiaosong Zhang",Int. J. Intell. Syst. 2023: 1-20 (2023)
165,2023,A lightweight backdoor defense framework based on image inpainting,"Yier Wei, Haichang Gao, Yufei Wang, Yipeng Gao, Huan Liu",Neurocomputing 537: 22-36 (2023)
166,2023,A Triggerless Backdoor Attack and Defense Mechanism for Intelligent Task Offloading in Multi-UAV Systems,"Shafkat Islam, Shahriar Badsha, Ibrahim Khalil, Mohammed Atiquzzaman, Charalambos Konstantinou",IEEE Internet Things J. 10(7): 5719-5732 (2023)
167,2023,Backdoor-Resistant Public Data Integrity Verification Scheme Based on Smart Contracts,"Shanshan Li, Chunxiang Xu, Yuan Zhang, Yicong Du, Anjia Yang, Xinsheng Wen, Kefei Chen",IEEE Internet Things J. 10(16): 14269-14284 (2023)
168,2023,Facilitating Early-Stage Backdoor Attacks in Federated Learning With Whole Population Distribution Inference,"Tian Liu, Xueyang Hu, Tao Shu",IEEE Internet Things J. 10(12): 10385-10399 (2023)
169,2023,Turning backdoors for efficient privacy protection against image retrieval violations,"Qiang Liu, Tongqing Zhou, Zhiping Cai, Yuan Yuan, Ming Xu, Jiaohua Qin, Wentao Ma",Inf. Process. Manag. 60(5): 103471 (2023)
170,2023,Unlabeled backdoor poisoning on trained-from-scratch semi-supervised learning,"Le Feng, Zhenxing Qian, Xinpeng Zhang, Sheng Li",Inf. Sci. 647: 119453 (2023)
171,2023,Debiasing backdoor attack: A benign application of backdoor attack in eliminating data bias,"Shangxi Wu, Qiuyang He, Yi Zhang, Dongyuan Lu, Jitao Sang",Inf. Sci. 643: 119171 (2023)
172,2023,Detecting backdoor in deep neural networks via intentional adversarial perturbations,"Mingfu Xue, Yinghao Wu, Zhiyu Wu, Yushu Zhang, Jian Wang, Weiqiang Liu",Inf. Sci. 634: 564-577 (2023)
173,2023,Efficient and persistent backdoor attack by boundary trigger set constructing against federated learning,"Deshan Yang, Senlin Luo, Jinjie Zhou, Limin Pan, Xiaonan Yang, Jiyuan Xing",Inf. Sci. 651: 119743 (2023)
174,2023,Backdoor attack and defense in federated generative adversarial network-based medical image synthesis,"Ruinan Jin, Xiaoxiao Li",Medical Image Anal. 90: 102965 (2023)
175,2023,Evil vs evil: using adversarial examples to against backdoor attack in federated learning,"Tao Liu, Mingjun Li, Haibin Zheng, Zhaoyan Ming, Jinyin Chen",Multim. Syst. 29(2): 553-568 (2023)
176,2023,Multidomain active defense: Detecting multidomain backdoor poisoned samples via ALL-to-ALL decoupling training without clean datasets,"Binhao Ma, Jiahui Wang, Dejun Wang, Bo Meng",Neural Networks 168: 350-362 (2023)
177,2023,How to backdoor split learning,"Fangchao Yu, Lina Wang, Bo Zeng, Kai Zhao, Zhi Pang, Tian Wu",Neural Networks 168: 326-336 (2023)
178,2023,Backdoor Attacks to Deep Learning Models and Countermeasures: A Survey,"Yudong Li, Shigeng Zhang, Weiping Wang, Hong Song",IEEE Open J. Comput. Soc. 4: 134-146 (2023)
179,2023,"Dataset Security for Machine Learning: Data Poisoning, Backdoor Attacks, and Defenses","Micah Goldblum, Dimitris Tsipras, Chulin Xie, Xinyun Chen, Avi Schwarzschild, Dawn Song, Aleksander Madry, Bo Li, Tom Goldstein",IEEE Trans. Pattern Anal. Mach. Intell. 45(2): 1563-1580 (2023)
180,2023,Backdoor attacks against deep reinforcement learning based traffic signal control systems,"Heng Zhang, Jun Gu, Zhikun Zhang, Linkang Du, Yongmin Zhang, Yan Ren, Jian Zhang, Hongran Li",Peer Peer Netw. Appl. 16(1): 466-474 (2023)
181,2023,TAT: Targeted backdoor attacks against visual object tracking,"Ziyi Cheng, Baoyuan Wu, Zhenya Zhang, Jianjun Zhao",Pattern Recognit. 142: 109629 (2023)
182,2023,Not All Samples Are Born Equal: Towards Effective Clean-Label Backdoor Attacks,"Yinghua Gao, Yiming Li, Linghui Zhu, Dongxian Wu, Yong Jiang, Shu-Tao Xia",Pattern Recognit. 139: 109512 (2023)
183,2023,Deep fidelity in DNN watermarking: A study of backdoor watermarking for classification models,"Guang Hua, Andrew Beng Jin Teoh",Pattern Recognit. 144: 109844 (2023)
184,2023,Robust Feature-Guided Generative Adversarial Network for Aerial Image Semantic Segmentation against Backdoor Attacks,"Zhen Wang, Buhong Wang, Chuanlei Zhang, Yaohui Liu, Jianxin Guo",Remote. Sens. 15(10): 2580 (2023)
185,2023,Backdoor Attack on Deep Neural Networks Triggered by Fault Injection Attack on Image Sensor Interface,"Tatsuya Oyama, Shunsuke Okura, Kota Yoshida, Takeshi Fujino",Sensors 23(10): 4742 (2023)
186,2021,Backdoor Attack on Deep Neural Networks Triggered by Fault Injection Attack on Image Sensor Interface,"Tatsuya Oyama, Shunsuke Okura, Kota Yoshida, Takeshi Fujino",ASHES@CCS 2021: 63-72
187,2023,Edge-Cloud Collaborative Defense against Backdoor Attacks in Federated Learning,"Jie Yang, Jun Zheng, Haochen Wang, Jiaxing Li, Haipeng Sun, Weifeng Han, Nan Jiang, Yu-An Tan",Sensors 23(3): 1052 (2023)
188,2023,Did You Train on My Dataset? Towards Public Dataset Protection with CleanLabel Backdoor Watermarking,"Ruixiang Tang, Qizhang Feng, Ninghao Liu, Fan Yang, Xia Hu",SIGKDD Explor. 25(1): 43-53 (2023)
189,2023,Backdoor Pony: Evaluating backdoor attacks and defenses in different domains,"Arthur Mercier, Nikita Smolin, Oliver Sihlovec, Stefanos Koffas, Stjepan Picek",SoftwareX 22: 101387 (2023)
190,2023,Stealthy Frequency-Domain Backdoor Attacks: Fourier Decomposition and Fundamental Frequency Injection,"Qianli Ma, Junping Qin, Kai Yan, Lei Wang, Hao Sun",IEEE Signal Process. Lett. 30: 1677-1681 (2023)
191,2023,Stealthy Backdoor Attack Against Speaker Recognition Using Phase-Injection Hidden Trigger,"Zhe Ye, Diqun Yan, Li Dong, Jiacheng Deng, Shui Yu",IEEE Signal Process. Lett. 30: 1057-1061 (2023)
192,2023,$\tt{PoisonedGNN}$: Backdoor Attack on Graph Neural Networks-Based Hardware Security Systems,"Lilas Alrahis, Satwik Patnaik, Muhammad Abdullah Hanif, Muhammad Shafique, Ozgur Sinanoglu",IEEE Trans. Computers 72(10): 2822-2834 (2023)
193,2023,An Imperceptible Data Augmentation Based Blackbox Clean-Label Backdoor Attack on Deep Neural Networks,"Chaohui Xu, Wenye Liu, Yue Zheng, Si Wang, Chip-Hong Chang",IEEE Trans. Circuits Syst. I Regul. Pap. 70(12): 5011-5024 (2023)
194,2023,FooBaR: Fault Fooling Backdoor Attack on Neural Network Training,"Jakub Breier, Xiaolu Hou, Martín Ochoa, Jesus Solano",IEEE Trans. Dependable Secur. Comput. 20(3): 1895-1908 (2023)
195,2023,MARNet: Backdoor Attacks Against Cooperative Multi-Agent Reinforcement Learning,"Yanjiao Chen, Zhicong Zheng, Xueluan Gong",IEEE Trans. Dependable Secur. Comput. 20(5): 4188-4198 (2023)
196,2023,Kaleidoscope: Physical Backdoor Attacks Against Deep Neural Networks With RGB Filters,"Xueluan Gong, Ziyao Wang, Yanjiao Chen, Meng Xue, Qian Wang, Chao Shen",IEEE Trans. Dependable Secur. Comput. 20(6): 4993-5004 (2023)
197,2023,A Temporal Chrominance Trigger for Clean-Label Backdoor Attack Against Anti-Spoof Rebroadcast Detection,"Wei Guo, Benedetta Tondi, Mauro Barni",IEEE Trans. Dependable Secur. Comput. 20(6): 4752-4762 (2023)
198,2023,Can We Mitigate Backdoor Attack Using Adversarial Detection Methods? IEEE Trans,"Kaidi Jin, Tianwei Zhang, Chao Shen, Yufei Chen, Ming Fan, Chenhao Lin, Ting Liu",Dependable Secur. Comput. 20(4): 2867-2881 (2023)
199,2023,Enhancing Backdoor Attacks With Multi-Level MMD Regularization,"Pengfei Xia, Hongjing Niu, Ziqiang Li, Bin Li",IEEE Trans. Dependable Secur. Comput. 20(2): 1675-1686 (2023)
200,2023,Backdoor Attacks for Remote Sensing Data With Wavelet Transform,"Nikolaus Dräger, Yonghao Xu, Pedram Ghamisi",IEEE Trans. Geosci. Remote. Sens. 61: 1-15 (2023)
201,2023,Differential Analysis of Triggers and Benign Features for Black-Box DNN Backdoor Detection,"Hao Fu, Prashanth Krishnamurthy, Siddharth Garg, Farshad Khorrami",IEEE Trans. Inf. Forensics Secur. 18: 4668-4680 (2023)
202,2023,Black-Box Dataset Ownership Verification via Backdoor Watermarking,"Yiming Li, Mingyan Zhu, Xue Yang, Yong Jiang, Tao Wei, Shu-Tao Xia",IEEE Trans. Inf. Forensics Secur. 18: 2318-2332 (2023)
203,2023,SAFELearning: Secure Aggregation in Federated Learning With Backdoor Detectability,"Zhuosheng Zhang, Jiarui Li, Shucheng Yu, Christian Makaya",IEEE Trans. Inf. Forensics Secur. 18: 3289-3304 (2023)
204,2023,B3: Backdoor Attacks against Black-box Machine Learning Models,"Xueluan Gong, Yanjiao Chen, Wenbin Yang, Huayang Huang, Qian Wang",ACM Trans. Priv. Secur. 26(4): 43:1-43:24 (2023)
205,2023,Bayesian Causal Bandits with Backdoor Adjustment Prior,"Jireh Huang, Qing Zhou",Trans. Mach. Learn. Res. 2023 (2023)
206,2023,Pied-Piper: Revealing the Backdoor Threats in Ethereum ERC Token Contracts,"Fuchen Ma, Meng Ren, Lerong Ouyang, Yuanliang Chen, Juan Zhu, Ting Chen, Yingli Zheng, Xiao Dai, Yu Jiang, Jiaguang Sun",ACM Trans. Softw. Eng. Methodol. 32(3): 61:1-61:24 (2023)
207,2023,Hidden Backdoor Attack Against Deep Learning-Based Wireless Signal Modulation Classifiers,"Yunsong Huang, Weicheng Liu, Hui-Ming Wang",IEEE Trans. Veh. Technol. 72(9): 12396-12400 (2023)
208,2023,"Backdoor Attacks and Defenses in Federated Learning: State-of-the-Art, Taxonomy, and Future Directions","Xueluan Gong, Yanjiao Chen, Qian Wang, Weihan Kong",IEEE Wirel. Commun. 30(2): 114-121 (2023)
209,2023,A stealthy and robust backdoor attack via frequency domain transform,"Ruitao Hou, Teng Huang, Hongyang Yan, Lishan Ke, Weixuan Tang",World Wide Web (WWW) 26(5): 2767-2783 (2023)
210,2023,Defending Backdoor Attacks on Vision Transformer via Patch Processing,"Khoa D. Doan, Yingjie Lao, Peng Yang, Ping Li",AAAI 2023: 506-515
211,2023,On the Vulnerability of Backdoor Defenses for Federated Learning,"Pei Fang, Jinghui Chen",AAAI 2023: 11800-11808
212,2023,Backdoor Attack Detection in Computer Vision by Applying Matrix Factorization on the Weights of Deep Networks,"Khondoker Murad Hossain, Tim Oates",SafeAI@AAAI 2023
213,2023,Poisoning-Based Backdoor Attacks in Computer Vision,Yiming Li,AAAI 2023: 16121-16122
214,2023,Poisoning with Cerberus: Stealthy and Colluded Backdoor Attack against Federated Learning,"Xiaoting Lyu, Yufei Han, Wei Wang, Jingkai Liu, Bin Wang, Jiqiang Liu, Xiangliang Zhang",AAAI 2023: 9020-9028
215,2023,Towards Understanding How Self-training Tolerates Data Backdoor Poisoning,"Soumyadeep Pal, Ren Wang, Yuguang Yao, Sijia Liu",SafeAI@AAAI 2023
216,2023,Probabilistic Generalization of Backdoor Trees with Application to SAT,"Alexander A. Semenov, Daniil Chivilikhin, Stepan Kochemazov, Ibragim Dzhiblavi",AAAI 2023: 4095-4103
217,2023,Defending against Backdoor Attacks in Natural Language Generation,"Xiaofei Sun, Xiaoya Li, Yuxian Meng, Xiang Ao, Lingjuan Lyu, Jiwei Li, Tianwei Zhang",AAAI 2023: 5257-5265
218,2023,BITE: Textual Backdoor Attacks with Iterative Trigger Injection,"Jun Yan, Vansh Gupta, Xiang Ren",ACL (1) 2023: 12951-12968
219,2023,A Gradient Control Method for Backdoor Attacks on Parameter-Efficient Tuning,"Naibin Gu, Peng Fu, Xiyu Liu, Zhengxiao Liu, Zheng Lin, Weiping Wang",ACL (1) 2023: 3508-3520
220,2023,Defending against Insertion-based Textual Backdoor Attacks via Attribution,"Jiazhao Li, Zhuofeng Wu, Wei Ping, Chaowei Xiao, V. G. Vinod Vydiswaran",ACL (Findings) 2023: 8818-8833
221,2023,Multi-target Backdoor Attacks for Code Pre-trained Models,"Yanzhou Li, Shangqing Liu, Kangjie Chen, Xiaofei Xie, Tianwei Zhang, Yang Liu",ACL (1) 2023: 7236-7254
222,2023,"Maximum Entropy Loss, the Silver Bullet Targeting Backdoor Attacks in Pre-trained Language Models","Zhengxiao Liu, Bowen Shen, Zheng Lin, Fali Wang, Weiping Wang",ACL (Findings) 2023: 3850-3868
223,2023,NOTABLE: Transferable Backdoor Attacks Against Prompt-based NLP Models,"Kai Mei, Zheng Li, Zhenting Wang, Yang Zhang, Shiqing Ma",ACL (1) 2023: 15551-15565
224,2023,Are You Copying My Model? Protecting the Copyright of Large Language Models for EaaS via Backdoor Watermark,"Wenjun Peng, Jingwei Yi, Fangzhao Wu, Shangxi Wu, Bin Zhu, Lingjuan Lyu, Binxing Jiao, Tong Xu, Guangzhong Sun, Xing Xie",ACL (1) 2023: 7653-7668
225,2023,Backdooring Neural Code Search,"Weisong Sun, Yuchen Chen, Guanhong Tao, Chunrong Fang, Xiangyu Zhang, Quanjun Zhang, Bin Luo",ACL (1) 2023: 9692-9708
226,2023,Diffusion Theory as a Scalpel: Detecting and Purifying Poisonous Dimensions in Pre-trained Language Models Caused by Backdoor or Bias,"Zhiyuan Zhang, Deli Chen, Hao Zhou, Fandong Meng, Jie Zhou, Xu Sun",ACL (Findings) 2023: 2495-2517
227,2023,Exploiting a Benign Loudspeaker as Magnetic Backdoor for Practical Injection Attacks,"Tiantian Liu, Feng Lin",ACM TUR-C 2023: 145-147
228,2023,FLEDGE: Ledger-based Federated Learning Resilient to Inference and Backdoor Attacks,"Jorge Castillo, Phillip Rieger, Hossein Fereidooni, Qian Chen, Ahmad-Reza Sadeghi",ACSAC 2023: 647-661
229,2023,PerCBA: Persistent Clean-label Backdoor Attacks on Semi-Supervised Graph Node Classification,"Xiao Yang, Gaolei Li, Chaofeng Zhang, Meng Han, Wu Yang",AISafety/SafeRL@IJCAI 2023
230,2023,DFaP: Data Filtering and Purification Against Backdoor Attacks,"Haochen Wang, Tianshi Mu, Guocong Feng, ShangBo Wu, Yuanzhang Li",AIS&P (1) 2023: 81-97
231,2023,SSL-ABD : An Adversarial Defense Method Against Backdoor Attacks in Self-supervised Learning,"Hui Yang, Ruilin Yang, Heqiu Cai, Xiao Zhang, Qingqi Pei, Shaowei Wang, Hongyang Yan",AIS&P (1) 2023: 456-467
232,2023,Identifying Backdoor Attacks in Federated Learning via Anomaly Detection,"Yuxi Mi, Yiheng Sun, Jihong Guan, Shuigeng Zhou",APWeb/WAIM (3) 2023: 111-126
233,2023,CASSOCK: Viable Backdoor Attacks against DNN in the Wall of Source-Specific Backdoor Defenses,"Shang Wang, Yansong Gao, Anmin Fu, Zhi Zhang, Yuqing Zhang, Willy Susilo, Dongxi Liu",AsiaCCS 2023: 938-950
234,2023,DHBE: Data-free Holistic Backdoor Erasing in Deep Neural Networks via Restricted Adversarial Distillation,"Zhicong Yan, Shenghong Li, Ruijie Zhao, Yuan Tian, Yuanyuan Zhao",AsiaCCS 2023: 731-745
235,2023,Joint Energy-Based Model for Robust Speech Classification System Against Dirty-Label Backdoor Poisoning Attacks,"Martin Sustek, Sonal Joshi, Henry Li, Thomas Thebaud, Jesús Villalba, Sanjeev Khudanpur, Najim Dehak",ASRU 2023: 1-8
236,2023,Content Style-triggered Backdoor Attack in Non-IID Federated Learning via Generative AI,"Jinke Cheng, Gaolei Li, Xi Lin, Hao Peng, Jianhua Li",ISPA/BDCloud/SocialCom/SustainCom 2023: 640-647
237,2023,SolScope: Effectively Hunting Potential Permission Backdoor Threats in Smart Contracts,"Renjie Ji, Wansen Wang, Yan Xiong, Wenchao Huang",BIGCOM 2023: 88-95
238,2023,A Max-Min Security Game for Coordinated Backdoor Attacks on Federated Learning,"Omar Abdel Wahab, Anderson Avila",IEEE Big Data 2023: 3566-3573
239,2023,Backdoor Attack on Hash-based Image Retrieval via Clean-label Data Poisoning,"Kuofeng Gao, Jiawang Bai, Bin Chen, Dongxian Wu, Shu-Tao Xia",BMVC 2023: 172-173
240,2023,Lookin' Out My Backdoor! Investigating Backdooring Attacks Against DL-driven Malware Detectors,"Mario D'Onghia, Federico Di Cesare, Luigi Gallo, Michele Carminati, Mario Polino, Stefano Zanero",AISec@CCS 2023: 209-220
